Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2020-12-01,341.2261047363281,342.77366115529867,340.2099438278555,340.8066044256797,74231400
2020-12-02,341.94390869140625,342.10237707755493,339.52935690252815,340.1073539820607,45927000
2020-12-03,341.8506774902344,343.24906853668045,340.7412849840267,341.84134577914966,62882000
2020-12-04,344.7966003417969,344.7966003417969,342.3447503282477,342.43798208148974,50749900
2020-12-07,344.088134765625,344.58223185090435,342.81094202350715,344.02286968163634,48944300
2020-12-08,345.0949401855469,345.66360553059275,342.76428854125237,342.81089019400326,42458900
2020-12-09,341.9998779296875,345.91535619383285,341.1608489052522,345.75688779106235,74098300
2020-12-10,341.8880310058594,342.9414618657392,339.7438139853996,340.6201414584873,57735400
2020-12-11,341.4871520996094,341.8973491666036,338.6530994826332,340.18199254569345,57698600
2020-12-14,339.9582214355469,344.75002707857266,339.7810896102844,343.66862960375323,69216200
2020-12-15,344.55426025390625,344.55426025390625,341.1328791037592,342.51260685790055,63865300
2020-12-16,345.0949401855469,346.0178691325795,343.8829842603113,344.7686432652782,58420500
2020-12-17,347.0247497558594,347.2298482690858,345.9153571320904,346.7450828970696,64119500
2020-12-18,345.63916015625,347.4835438740551,343.61688953888864,347.315028465513,136542300
2020-12-21,344.4032897949219,354.3273835242469,338.94505395818203,341.6975863159967,96386700
2020-12-22,343.8227844238281,344.84327670645274,342.6899485609677,344.730933126217,47949000
2020-12-23,344.13177490234375,346.05104449361977,343.80408706266854,344.7964934994354,46201400
2020-12-24,345.4705505371094,345.498636430874,344.01939840658713,344.6092021756435,26457900
2020-12-28,348.4384460449219,348.8316485795175,347.4085822635312,348.0358434497332,39000400
2020-12-29,347.7737121582031,350.1517561492149,347.1838797622155,349.97386928148484,53680500
2020-12-30,348.2699279785156,349.309163326104,347.87672541470425,348.59761582943503,49455300
2020-12-31,350.03936767578125,350.7696294601164,347.55835190666886,348.0732694651527,78520700
2021-01-04,345.27398681640625,351.50931305450376,341.5571340888975,351.3782264882775,110210800
2021-01-05,347.6520080566406,348.7474151939953,344.58115947645473,344.6279883530067,66426200
2021-01-06,349.7304382324219,352.9417447610297,345.5829256357248,346.1353006445559,107997700
2021-01-07,354.92657470703125,355.6755510261936,351.93998377691605,352.11787065274973,68766800
2021-01-08,356.94879150390625,357.16410716326504,353.0540523710122,356.3215017877144,71677200
2021-01-11,354.5427551269531,356.3122240238902,353.6346062372348,353.7563213314679,51034700
2021-01-12,354.61761474609375,355.63810716269546,352.3612856414251,354.7299869126949,52547700
2021-01-13,355.57257080078125,356.57432017615855,353.7562732681172,354.54270695675297,45303600
2021-01-14,354.327392578125,356.8271519116291,353.99036178526615,356.3215771507239,49989100
2021-01-15,351.7433166503906,353.5034135281114,349.8708476313768,352.69826556430814,107160000
2021-01-19,354.5052185058594,355.04825056313285,352.7263785156569,354.2149880713764,51233300
2021-01-20,359.4111328125,360.25373828155864,356.41517050960914,356.80837306175,61836100
2021-01-21,359.73870849609375,360.40345551342375,358.811845552649,359.9727671037602,47840100
2021-01-22,358.4655456542969,359.6358390265115,357.49185356856196,357.8757132232422,52860500
2021-01-25,359.8792419433594,360.2349871014211,354.327348891495,359.20515186913644,70402000
2021-01-26,359.3174743652344,361.2461152977036,359.08341572224913,360.8341698003207,42665300
2021-01-27,350.53564453125,356.068795148532,348.2886869202177,355.97516596231895,123351100
2021-01-28,353.55029296875,357.57609050684005,351.9212538321037,352.361256685765,94198100
2021-01-29,346.4724426269531,352.6515984374224,344.7872027304866,351.67790617979426,126765100
2021-02-01,352.2396240234375,353.2788309221134,346.76264480789047,349.88966556631954,75817600
2021-02-02,357.22027587890625,358.78380012595835,352.32378754013087,355.4414359743466,64450700
2021-02-03,357.5011901855469,359.2332299217936,356.21855334617453,358.0535651747562,52427100
2021-02-04,361.5644836425781,361.61128394926374,357.6135720376976,358.54043525435304,47142600
2021-02-05,362.987548828125,363.699096345573,361.5176820583244,363.4463232614555,48669800
2021-02-08,365.6090087890625,365.65580909374563,363.586738480656,364.4480583738054,38365200
2021-02-09,365.3655700683594,365.96477395529973,364.354449223665,364.7663661814191,35551100
2021-02-10,365.2063903808594,367.2661179869432,362.79091761700954,367.11631701817225,59154400
2021-02-11,365.7962341308594,366.71375437873075,363.3526753951774,366.2924373552477,42913300
2021-02-12,367.6031494140625,367.8465509696831,364.9161322408801,364.9910470053873,50593300
2021-02-16,367.2847900390625,369.03557258814334,366.5638997458716,368.838942767774,50972400
2021-02-17,367.369140625,367.62191370338655,364.5042362118772,365.52475715839137,52290600
2021-02-18,365.8056640625,366.5546404776683,363.01567405850335,364.7477141616512,59712800
2021-02-19,365.1596374511719,367.35979482228066,364.710234486557,367.06956433626385,83241000
2021-02-22,362.3508605957031,364.77570467738775,362.0793445732656,362.37894648963726,67414200
2021-02-23,362.7908630371094,364.1484144693757,355.95636272337646,360.1319605275724,107284100
2021-02-24,366.7886047363281,367.2192932071919,360.70308007225555,361.6954864240523,72433900
2021-02-25,357.9505615234375,366.89161908333995,356.499409324203,365.51535308048653,146670500
2021-02-26,356.10614013671875,360.9932853617755,354.1119846550565,359.8417352144453,152701600
2021-03-01,364.73828125,365.9928608201491,356.3028265082272,361.0027141509435,105348800
2021-03-02,361.89208984375,365.1969964695726,361.3865152161949,364.9629378457279,79595300
2021-03-03,357.0986633300781,362.16366807695084,356.9956626525254,361.1900045292003,119940200
2021-03-04,352.67962646484375,359.5141284149185,348.1669683082812,356.9113970656126,183433000
2021-03-05,359.1676940917969,360.2256437904817,348.878484696464,356.199817756297,152039600
2021-03-08,357.3795166015625,362.95946750367347,357.0986576156705,360.1320489497684,123149200
2021-03-09,362.4820251464844,365.0472992498292,360.7406136330213,361.24618840423545,113633600
2021-03-10,364.73828125,366.4422351649294,363.41821554059374,364.8412819184215,109899400
2021-03-11,368.43646240234375,370.421275513694,366.76059418897574,367.2193686481361,86245000
2021-03-12,368.9326171875,369.07304666812473,366.2549998515435,367.06951941078046,64653600
2021-03-15,371.1327819824219,371.3949265422265,367.03206963349646,369.18539790534726,73427200
2021-03-16,370.66473388671875,372.4622887549395,369.887642979991,371.7507697149277,73722500
2021-03-17,371.9285888671875,372.7337369575825,368.22107905505703,369.37265796859043,97959300
2021-03-18,366.5172119140625,371.42307315157814,365.8337502203185,369.32591633034133,115349100
2021-03-19,365.83892822265625,367.8020636819238,363.6503410529829,366.21464285308076,113624500
2021-03-22,368.76019287109375,370.1503687335983,366.2992287259354,366.3555844952755,73778600
2021-03-23,365.8577575683594,369.57738168580414,365.0687481292161,368.1214765299791,90686600
2021-03-24,363.9979553222656,368.91051044021407,363.9510017329088,367.2667334999967,97588600
2021-03-25,366.045654296875,366.8440373087944,360.5976906558318,362.55145301854907,116128600
2021-03-26,371.94439697265625,372.3482894976798,366.59977232463365,367.2009100210331,114409100
2021-03-29,371.75653076171875,372.6676538345254,368.9668057792232,370.460290857603,108107600
2021-03-30,370.7702941894531,371.44659205631615,369.1640688399087,370.4791131725585,76262200
2021-03-31,372.2731628417969,373.8418081671427,371.3150861152096,371.34326399936833,112734200
2021-04-01,376.29339599609375,376.34978043348616,374.0109012264915,374.217548612949,99682900
2021-04-05,381.69439697265625,382.23920768562596,378.89529792498365,378.97042940339537,91684800
2021-04-06,381.4689025878906,382.5209150802429,380.7926047477798,381.1307680004305,62021000
2021-04-07,381.910400390625,382.2579371835131,380.8396121278128,381.2998604572925,55836300
2021-04-08,383.72332763671875,383.779683417226,382.22984212287975,383.1691433515985,57863100
2021-04-09,386.5129699707031,386.68206594090964,383.4790460028009,383.6011597225974,61104600
2021-04-12,386.6539611816406,386.92633789172277,385.30136515533724,385.9119052045941,56704900
2021-04-13,387.7998352050781,388.42917954960046,386.1654604773493,386.55057736501305,56551000
2021-04-14,386.4754638671875,388.8330902261772,385.93065315580645,387.7716753560826,61659900
2021-04-15,390.62713623046875,390.8995415703954,388.57946675216493,388.6264203401687,60229800
2021-04-16,391.9327392578125,392.54327916671264,390.4956098933959,391.9233370750753,82037300
2021-04-19,390.0071716308594,391.44430105643295,388.67338022421853,390.9934549089228,78498500
2021-04-20,387.15167236328125,389.89441499401704,385.6675608588842,388.78604678933874,81851800
2021-04-21,390.8149108886719,391.0215582219354,386.3907832536007,386.5317013130158,66793000
2021-04-22,387.2456359863281,391.48189292118855,386.1748476885306,390.6459298873599,97582800
2021-04-23,391.44427490234375,392.86262853206887,387.7340532904559,387.8091847549569,73209200
2021-04-26,392.261474609375,392.83446312200067,391.5100452797452,392.10180949279464,52182400
2021-04-27,392.1769714355469,392.75936217623746,391.03102298643597,392.5620883130966,51303100
2021-04-28,392.0642395019531,393.5765290480743,391.59458899256765,392.44935635947223,51238900
2021-04-29,394.56280517578125,395.18274732181203,391.1625398887709,394.8070326268462,78544300
2021-04-30,391.9703369140625,393.1350897684638,391.068615885812,392.2803223290576,85527000
2021-05-03,392.81573486328125,394.3561737746238,392.317906422609,393.9710568804894,68128300
2021-05-04,390.39227294921875,391.31279823905703,386.6820512371507,390.8149698608731,101591200
2021-05-05,390.514404296875,392.28029482456407,389.950817944286,392.04546956641803,60162200
2021-05-06,393.6329040527344,393.7643912958881,388.5700575548466,390.5895491108578,74321400
2021-05-07,396.4977722167969,397.15529444702287,393.71744901179585,394.4031491281633,67733800
2021-05-10,392.57147216796875,397.0801056159915,392.44935844844775,396.85468254314804,81852400
2021-05-11,389.0678405761719,390.0634972953382,385.1697473456406,388.0252302753278,116888000
2021-05-12,380.802001953125,387.54617590109956,379.47758417250213,386.2687403671369,134811000
